date,item,count,sales_cat,semester,menu_condition
4-Feb,ADD Beef Patty,21,Grill,Spring 2025,Multimodal
4-Feb,Quesadilla Cheese,8,Grill,Spring 2025,Multimodal
4-Feb,Seared Salmon Burger,7,Grill,Spring 2025,Multimodal
4-Feb,Side Potato Tots,16,Grill,Spring 2025,Multimodal
4-Feb,ADD Chicken Breast,8,Grill,Spring 2025,Multimodal
4-Feb,Black Bean Burger,3,Grill,Spring 2025,Multimodal
4-Feb,Trillium Grill Impossible Burger,2,Grill,Spring 2025,Multimodal
4-Feb,Add Sausage 2 Patty,5,Grill,Spring 2025,Multimodal
4-Feb,ADD Cheese,16,Grill,Spring 2025,Multimodal
4-Feb,Add Egg $.99,7,Grill,Spring 2025,Multimodal
4-Feb,ADD Burger Salmon Grilled,1,Grill,Spring 2025,Multimodal
4-Feb,1 Entree + 1 Side,213,Asian,Spring 2025,Multimodal
4-Feb,1 Entree + 2 Side,82,Asian,Spring 2025,Multimodal
4-Feb,Bowl Ramen Chicken,86,Asian,Spring 2025,Multimodal
4-Feb,2 Entrees + 2 Sides,34,Asian,Spring 2025,Multimodal
4-Feb,Bowl Ramen Tofu,25,Asian,Spring 2025,Multimodal
4-Feb,1 Wok Entree,8,Asian,Spring 2025,Multimodal
4-Feb,Side Vegetarian Lo Mein,7,Asian,Spring 2025,Multimodal
4-Feb,Side White or Brown Rice,9,Asian,Spring 2025,Multimodal
4-Feb,Side Vegetables,3,Asian,Spring 2025,Multimodal
4-Feb,Side Vegetarian Fried Rice with,3,Asian,Spring 2025,Multimodal
4-Feb,Side Vegetable Spring Rolls,1,Asian,Spring 2025,Multimodal
4-Feb,Create Your Pasta Bowl MEAT,101,Italian,Spring 2025,Multimodal
4-Feb,Pizza with Toppings,52,Italian,Spring 2025,Multimodal
4-Feb,Create Your Pasta Bowl VEG,24,Italian,Spring 2025,Multimodal
4-Feb,Pizza Cheese,20,Italian,Spring 2025,Multimodal
4-Feb,Add Extra Meat,17,Italian,Spring 2025,Multimodal
4-Feb,Side Bread Pasta Station,2,Italian,Spring 2025,Multimodal
4-Feb,Burrito Breakfast,96,Breakfast,Spring 2025,Multimodal
4-Feb,Small French Omelet,52,Breakfast,Spring 2025,Multimodal
4-Feb,Grand Slam Breakfast,14,Breakfast,Spring 2025,Multimodal
4-Feb,Add Bacon,26,Breakfast,Spring 2025,Multimodal
4-Feb,Two Eggs,15,Breakfast,Spring 2025,Multimodal
4-Feb,Pancake Single,4,Breakfast,Spring 2025,Multimodal
4-Feb,Trillium Home Fries,3,Breakfast,Spring 2025,Multimodal
4-Feb,2 Slices Toast,1,Breakfast,Spring 2025,Multimodal
4-Feb,Burrito Bowl BYO,100,Mexican,Spring 2025,Multimodal
4-Feb,Single Taco,7,Mexican,Spring 2025,Multimodal
4-Feb,Side Guacamole,3,Mexican,Spring 2025,Multimodal
4-Feb,8 oz Soup,60,Soup,Spring 2025,Multimodal
4-Feb,Soup 12 oz,41,Soup,Spring 2025,Multimodal
4-Feb,Salad by the Pound,50,Salad Bar,Spring 2025,Multimodal
4-Feb,Add Extra Protein $3.99,3,Salad Bar,Spring 2025,Multimodal
4-Feb,Egg Cheese Sausage Breakfast Sandwich,28,Grab N Go,Spring 2025,Multimodal
4-Feb,Egg Cheese Bacon Breakfast Sandwich,18,Grab N Go,Spring 2025,Multimodal
5-Feb,Quesadilla Deluxe Trillium,185,Grill,Spring 2025,Multimodal
5-Feb,Grilled Hamburger,97,Grill,Spring 2025,Multimodal
5-Feb,Burrito Una Mano Trillium BYO,72,Grill,Spring 2025,Multimodal
5-Feb,Fried Chicken Tenders,81,Grill,Spring 2025,Multimodal
5-Feb,French Fries,124,Grill,Spring 2025,Multimodal
5-Feb,Grilled Chicken Breast Sandwich,23,Grill,Spring 2025,Multimodal
5-Feb,ADD Beef Patty,24,Grill,Spring 2025,Multimodal
5-Feb,Sweet Potato Fries,27,Grill,Spring 2025,Multimodal
5-Feb,Trillium Grill Impossible Burger,7,Grill,Spring 2025,Multimodal
5-Feb,Quesadilla Cheese,8,Grill,Spring 2025,Multimodal
5-Feb,Side Potato Tots,20,Grill,Spring 2025,Multimodal
5-Feb,Seared Salmon Burger,6,Grill,Spring 2025,Multimodal
5-Feb,Black Bean Burger,3,Grill,Spring 2025,Multimodal
5-Feb,ADD Chicken Breast,4,Grill,Spring 2025,Multimodal
5-Feb,ADD Cheese,21,Grill,Spring 2025,Multimodal
5-Feb,Add Sausage 2 Patty,3,Grill,Spring 2025,Multimodal
5-Feb,Add Egg $.99,4,Grill,Spring 2025,Multimodal
5-Feb,1 Entree + 1 Side,203,Asian,Spring 2025,Multimodal
5-Feb,1 Entree + 2 Side,98,Asian,Spring 2025,Multimodal
5-Feb,Bowl Ramen Chicken,78,Asian,Spring 2025,Multimodal
5-Feb,2 Entrees + 2 Sides,34,Asian,Spring 2025,Multimodal
5-Feb,Bowl Ramen Tofu,14,Asian,Spring 2025,Multimodal
5-Feb,1 Wok Entree,8,Asian,Spring 2025,Multimodal
5-Feb,Side Vegetarian Lo Mein,4,Asian,Spring 2025,Multimodal
5-Feb,Side Vegetables,3,Asian,Spring 2025,Multimodal
5-Feb,Side Vegetable Spring Rolls,2,Asian,Spring 2025,Multimodal
5-Feb,Side White or Brown Rice,3,Asian,Spring 2025,Multimodal
5-Feb,Side Vegetarian Fried Rice with,1,Asian,Spring 2025,Multimodal
5-Feb,Create Your Pasta Bowl MEAT,144,Italian,Spring 2025,Multimodal
5-Feb,Pizza with Toppings,42,Italian,Spring 2025,Multimodal
5-Feb,Create Your Pasta Bowl VEG,26,Italian,Spring 2025,Multimodal
5-Feb,Add Extra Meat,40,Italian,Spring 2025,Multimodal
5-Feb,Pizza Cheese,15,Italian,Spring 2025,Multimodal
5-Feb,Side Bread Pasta Station,1,Italian,Spring 2025,Multimodal
5-Feb,Burrito Breakfast,96,Breakfast,Spring 2025,Multimodal
5-Feb,Small French Omelet,51,Breakfast,Spring 2025,Multimodal
5-Feb,Grand Slam Breakfast,17,Breakfast,Spring 2025,Multimodal
5-Feb,Add Bacon,31,Breakfast,Spring 2025,Multimodal
5-Feb,Two Eggs,13,Breakfast,Spring 2025,Multimodal
5-Feb,Trillium Home Fries,4,Breakfast,Spring 2025,Multimodal
5-Feb,Pancake Single,3,Breakfast,Spring 2025,Multimodal
5-Feb,PC Peanut Butter,1,Breakfast,Spring 2025,Multimodal
5-Feb,Burrito Bowl BYO,139,Mexican,Spring 2025,Multimodal
5-Feb,Side Guacamole,1,Mexican,Spring 2025,Multimodal
5-Feb,Side Salsa,1,Mexican,Spring 2025,Multimodal
5-Feb,Add Extra Toppings Una Mano,1,Mexican,Spring 2025,Multimodal
5-Feb,8 oz Soup,58,Soup,Spring 2025,Multimodal
5-Feb,Soup 12 oz,49,Soup,Spring 2025,Multimodal
5-Feb,Salad by the Pound,47,Salad Bar,Spring 2025,Multimodal
5-Feb,Add Extra Protein $3.99,3,Salad Bar,Spring 2025,Multimodal
5-Feb,Egg Cheese Sausage Breakfast Sandwich,34,Grab N Go,Spring 2025,Multimodal
5-Feb,Egg Cheese Bacon Breakfast Sandwich,29,Grab N Go,Spring 2025,Multimodal
6-Feb,1 Entree + 1 Side,260,Asian,Spring 2025,Multimodal
6-Feb,1 Entree + 2 Side,95,Asian,Spring 2025,Multimodal
6-Feb,Bowl Ramen Chicken,98,Asian,Spring 2025,Multimodal
6-Feb,2 Entrees + 2 Sides,62,Asian,Spring 2025,Multimodal
6-Feb,Bowl Ramen Tofu,12,Asian,Spring 2025,Multimodal
6-Feb,1 Wok Entree,7,Asian,Spring 2025,Multimodal
6-Feb,Side Vegetarian Lo Mein,6,Asian,Spring 2025,Multimodal
6-Feb,Side White or Brown Rice,5,Asian,Spring 2025,Multimodal
6-Feb,Side Fried Spring Roll,2,Asian,Spring 2025,Multimodal
6-Feb,Side Vegetable Spring Rolls,2,Asian,Spring 2025,Multimodal
6-Feb,Side Vegetables,1,Asian,Spring 2025,Multimodal
6-Feb,Side Vegetarian Fried Rice with,1,Asian,Spring 2025,Multimodal
6-Feb,Fried Chicken Tenders,164,Grill,Spring 2025,Multimodal
6-Feb,Burrito Una Mano Trillium BYO,101,Grill,Spring 2025,Multimodal
6-Feb,Quesadilla Cheese,87,Grill,Spring 2025,Multimodal
6-Feb,French Fries,147,Grill,Spring 2025,Multimodal
6-Feb,Sweet Potato Fries,28,Grill,Spring 2025,Multimodal
6-Feb,Add Egg $.99,8,Grill,Spring 2025,Multimodal
6-Feb,Side Potato Tots,2,Grill,Spring 2025,Multimodal
6-Feb,Create Your Pasta Bowl MEAT,116,Italian,Spring 2025,Multimodal
6-Feb,Create Your Pasta Bowl VEG,42,Italian,Spring 2025,Multimodal
6-Feb,Pizza with Toppings,61,Italian,Spring 2025,Multimodal
6-Feb,Pizza Cheese,22,Italian,Spring 2025,Multimodal
6-Feb,Add Extra Meat,18,Italian,Spring 2025,Multimodal
6-Feb,Side Bread Pasta Station,1,Italian,Spring 2025,Multimodal
6-Feb,Burrito Bowl BYO,130,Mexican,Spring 2025,Multimodal
6-Feb,Single Taco,11,Mexican,Spring 2025,Multimodal
6-Feb,Add Extra Toppings Una Mano,1,Mexican,Spring 2025,Multimodal
6-Feb,Small French Omelet,97,Breakfast,Spring 2025,Multimodal
6-Feb,Trillium Home Fries,1,Breakfast,Spring 2025,Multimodal
6-Feb,2 Slices Toast,2,Breakfast,Spring 2025,Multimodal
6-Feb,Toast,1,Breakfast,Spring 2025,Multimodal
6-Feb,8 oz Soup,60,Soup,Spring 2025,Multimodal
6-Feb,Soup 12 oz,49,Soup,Spring 2025,Multimodal
6-Feb,Salad by the Pound,49,Salad Bar,Spring 2025,Multimodal
6-Feb,Add Extra Protein $3.99,2,Salad Bar,Spring 2025,Multimodal
6-Feb,Egg Cheese Bacon Breakfast Sandwich,22,Grab N Go,Spring 2025,Multimodal
6-Feb,LTO Spicy Chicken Sandwich,1,Grab N Go,Spring 2025,Multimodal
7-Feb,Quesadilla Deluxe Trillium,123,Grill,Spring 2025,Multimodal
7-Feb,Grilled Hamburger,86,Grill,Spring 2025,Multimodal
7-Feb,Burrito Una Mano Trillium BYO,50,Grill,Spring 2025,Multimodal
7-Feb,Fried Chicken Tenders,60,Grill,Spring 2025,Multimodal
7-Feb,French Fries,99,Grill,Spring 2025,Multimodal
7-Feb,Quesadilla Cheese,13,Grill,Spring 2025,Multimodal
7-Feb,Sweet Potato Fries,24,Grill,Spring 2025,Multimodal
7-Feb,ADD Beef Patty,18,Grill,Spring 2025,Multimodal
7-Feb,Seared Salmon Burger,8,Grill,Spring 2025,Multimodal
7-Feb,Trillium Grill Impossible Burger,6,Grill,Spring 2025,Multimodal
7-Feb,Grilled Chicken Breast Sandwich,7,Grill,Spring 2025,Multimodal
7-Feb,Side Potato Tots,16,Grill,Spring 2025,Multimodal
7-Feb,Black Bean Burger,2,Grill,Spring 2025,Multimodal
7-Feb,Add Sausage 2 Patty,3,Grill,Spring 2025,Multimodal
7-Feb,ADD Cheese,6,Grill,Spring 2025,Multimodal
7-Feb,Add Egg $.99,2,Grill,Spring 2025,Multimodal
7-Feb,1 Entree + 1 Side,129,Asian,Spring 2025,Multimodal
7-Feb,1 Entree + 2 Side,53,Asian,Spring 2025,Multimodal
7-Feb,Bowl Ramen Chicken,43,Asian,Spring 2025,Multimodal
7-Feb,2 Entrees + 2 Sides,22,Asian,Spring 2025,Multimodal
7-Feb,Bowl Ramen Tofu,18,Asian,Spring 2025,Multimodal
7-Feb,Side Vegetarian Lo Mein,6,Asian,Spring 2025,Multimodal
7-Feb,Side Vegetable Spring Rolls,4,Asian,Spring 2025,Multimodal
7-Feb,1 Wok Entree,2,Asian,Spring 2025,Multimodal
7-Feb,Side White or Brown Rice,3,Asian,Spring 2025,Multimodal
7-Feb,Side Vegetarian Fried Rice with,1,Asian,Spring 2025,Multimodal
7-Feb,Burrito Breakfast,60,Breakfast,Spring 2025,Multimodal
7-Feb,Small French Omelet,47,Breakfast,Spring 2025,Multimodal
7-Feb,Grand Slam Breakfast,22,Breakfast,Spring 2025,Multimodal
7-Feb,Add Bacon,34,Breakfast,Spring 2025,Multimodal
7-Feb,Two Eggs,15,Breakfast,Spring 2025,Multimodal
7-Feb,Pancake Single,8,Breakfast,Spring 2025,Multimodal
7-Feb,Trillium Home Fries,4,Breakfast,Spring 2025,Multimodal
7-Feb,2 Slices Toast,1,Breakfast,Spring 2025,Multimodal
7-Feb,PC Peanut Butter,1,Breakfast,Spring 2025,Multimodal
7-Feb,Create Your Pasta Bowl MEAT,80,Italian,Spring 2025,Multimodal
7-Feb,Create Your Pasta Bowl VEG,15,Italian,Spring 2025,Multimodal
7-Feb,Pizza with Toppings,18,Italian,Spring 2025,Multimodal
7-Feb,Add Extra Meat,28,Italian,Spring 2025,Multimodal
7-Feb,Pizza Cheese,10,Italian,Spring 2025,Multimodal
7-Feb,Burrito Bowl BYO,50,Mexican,Spring 2025,Multimodal
7-Feb,LTO Spicy Chicken Sandwich,26,Grab N Go,Spring 2025,Multimodal
7-Feb,Egg Cheese Bacon Breakfast Sandwich,22,Grab N Go,Spring 2025,Multimodal
7-Feb,Egg Cheese Sausage Breakfast Sandwich,22,Grab N Go,Spring 2025,Multimodal
7-Feb,Soup 12 oz,32,Soup,Spring 2025,Multimodal
7-Feb,8 oz Soup,35,Soup,Spring 2025,Multimodal
7-Feb,Salad by the Pound,33,Salad Bar,Spring 2025,Multimodal
10-Feb,Quesadilla Deluxe Trillium,187,Grill,Spring 2025,Multimodal
10-Feb,Grilled Hamburger,101,Grill,Spring 2025,Multimodal
10-Feb,Burrito Una Mano Trillium BYO,60,Grill,Spring 2025,Multimodal
10-Feb,Fried Chicken Tenders,63,Grill,Spring 2025,Multimodal
10-Feb,French Fries,99,Grill,Spring 2025,Multimodal
10-Feb,Sweet Potato Fries,40,Grill,Spring 2025,Multimodal
10-Feb,Grilled Chicken Breast Sandwich,14,Grill,Spring 2025,Multimodal
10-Feb,Seared Salmon Burger,14,Grill,Spring 2025,Multimodal
10-Feb,Quesadilla Cheese,13,Grill,Spring 2025,Multimodal
10-Feb,ADD Beef Patty,17,Grill,Spring 2025,Multimodal
10-Feb,Side Potato Tots,17,Grill,Spring 2025,Multimodal
10-Feb,Trillium Grill Impossible Burger,4,Grill,Spring 2025,Multimodal
10-Feb,Black Bean Burger,4,Grill,Spring 2025,Multimodal
10-Feb,ADD Chicken Breast,5,Grill,Spring 2025,Multimodal
10-Feb,Add Sausage 2 Patty,2,Grill,Spring 2025,Multimodal
10-Feb,Add Egg $.99,4,Grill,Spring 2025,Multimodal
10-Feb,ADD Cheese,5,Grill,Spring 2025,Multimodal
10-Feb,1 Entree + 1 Side,200,Asian,Spring 2025,Multimodal
10-Feb,1 Entree + 2 Side,69,Asian,Spring 2025,Multimodal
10-Feb,Bowl Ramen Chicken,58,Asian,Spring 2025,Multimodal
10-Feb,2 Entrees + 2 Sides,18,Asian,Spring 2025,Multimodal
10-Feb,Bowl Ramen Tofu,21,Asian,Spring 2025,Multimodal
10-Feb,Side Vegetarian Lo Mein,11,Asian,Spring 2025,Multimodal
10-Feb,1 Wok Entree,6,Asian,Spring 2025,Multimodal
10-Feb,Side White or Brown Rice,6,Asian,Spring 2025,Multimodal
10-Feb,Side Vegetables,2,Asian,Spring 2025,Multimodal
10-Feb,Side Vegetarian Fried Rice with,1,Asian,Spring 2025,Multimodal
10-Feb,Create Your Pasta Bowl MEAT,121,Italian,Spring 2025,Multimodal
10-Feb,Create Your Pasta Bowl VEG,19,Italian,Spring 2025,Multimodal
10-Feb,Add Extra Meat,33,Italian,Spring 2025,Multimodal
10-Feb,Pizza Cheese,16,Italian,Spring 2025,Multimodal
10-Feb,Pizza with Toppings,12,Italian,Spring 2025,Multimodal
10-Feb,Burrito Breakfast,87,Breakfast,Spring 2025,Multimodal
10-Feb,Small French Omelet,49,Breakfast,Spring 2025,Multimodal
10-Feb,Grand Slam Breakfast,11,Breakfast,Spring 2025,Multimodal
10-Feb,Add Bacon,29,Breakfast,Spring 2025,Multimodal
10-Feb,Two Eggs,11,Breakfast,Spring 2025,Multimodal
10-Feb,Trillium Home Fries,4,Breakfast,Spring 2025,Multimodal
10-Feb,2 Slices Toast,4,Breakfast,Spring 2025,Multimodal
10-Feb,Toast,1,Breakfast,Spring 2025,Multimodal
10-Feb,Burrito Bowl BYO,104,Mexican,Spring 2025,Multimodal
10-Feb,Single Taco,8,Mexican,Spring 2025,Multimodal
10-Feb,Side Guacamole,4,Mexican,Spring 2025,Multimodal
10-Feb,Add Extra Toppings Una Mano,1,Mexican,Spring 2025,Multimodal
10-Feb,LTO Spicy Chicken Sandwich,46,Grab N Go,Spring 2025,Multimodal
10-Feb,Egg Cheese Bacon Breakfast Sandwich,26,Grab N Go,Spring 2025,Multimodal
10-Feb,Egg Cheese Sausage Breakfast Sandwich,23,Grab N Go,Spring 2025,Multimodal
10-Feb,Salad by the Pound,52,Salad Bar,Spring 2025,Multimodal
10-Feb,Add Extra Protein $3.99,1,Salad Bar,Spring 2025,Multimodal
10-Feb,Soup 12 oz,35,Soup,Spring 2025,Multimodal
10-Feb,8 oz Soup,36,Soup,Spring 2025,Multimodal
11-Feb,Quesadilla Deluxe Trillium,199,Grill,Spring 2025,Multimodal
11-Feb,Grilled Hamburger,86,Grill,Spring 2025,Multimodal
11-Feb,Fried Chicken Tenders,95,Grill,Spring 2025,Multimodal
11-Feb,Burrito Una Mano Trillium BYO,63,Grill,Spring 2025,Multimodal
11-Feb,French Fries,142,Grill,Spring 2025,Multimodal
11-Feb,Grilled Chicken Breast Sandwich,26,Grill,Spring 2025,Multimodal
11-Feb,Quesadilla Cheese,11,Grill,Spring 2025,Multimodal
11-Feb,Sweet Potato Fries,28,Grill,Spring 2025,Multimodal
11-Feb,ADD Beef Patty,18,Grill,Spring 2025,Multimodal
11-Feb,Seared Salmon Burger,8,Grill,Spring 2025,Multimodal
11-Feb,Trillium Grill Impossible Burger,6,Grill,Spring 2025,Multimodal
11-Feb,Side Potato Tots,15,Grill,Spring 2025,Multimodal
11-Feb,ADD Chicken Breast,7,Grill,Spring 2025,Multimodal
11-Feb,Black Bean Burger,3,Grill,Spring 2025,Multimodal
11-Feb,Add Sausage 2 Patty,4,Grill,Spring 2025,Multimodal
11-Feb,ADD Cheese,9,Grill,Spring 2025,Multimodal
11-Feb,Add Egg $.99,3,Grill,Spring 2025,Multimodal
11-Feb,1 Entree + 1 Side,217,Asian,Spring 2025,Multimodal
11-Feb,1 Entree + 2 Side,86,Asian,Spring 2025,Multimodal
11-Feb,Bowl Ramen Chicken,94,Asian,Spring 2025,Multimodal
11-Feb,2 Entrees + 2 Sides,33,Asian,Spring 2025,Multimodal
11-Feb,Bowl Ramen Tofu,20,Asian,Spring 2025,Multimodal
11-Feb,Side Vegetarian Lo Mein,13,Asian,Spring 2025,Multimodal
11-Feb,Side White or Brown Rice,12,Asian,Spring 2025,Multimodal
11-Feb,Side Vegetarian Fried Rice with,5,Asian,Spring 2025,Multimodal
11-Feb,1 Wok Entree,2,Asian,Spring 2025,Multimodal
11-Feb,Side Vegetables,3,Asian,Spring 2025,Multimodal
11-Feb,Bowl Ramen Pork,1,Asian,Spring 2025,Multimodal
11-Feb,Side Vegetable Spring Rolls,1,Asian,Spring 2025,Multimodal
11-Feb,Create Your Pasta Bowl MEAT,111,Italian,Spring 2025,Multimodal
11-Feb,Create Your Pasta Bowl VEG,23,Italian,Spring 2025,Multimodal
11-Feb,Pizza with Toppings,23,Italian,Spring 2025,Multimodal
11-Feb,Pizza Cheese,21,Italian,Spring 2025,Multimodal
11-Feb,Add Extra Meat,20,Italian,Spring 2025,Multimodal
11-Feb,Burrito Breakfast,79,Breakfast,Spring 2025,Multimodal
11-Feb,Small French Omelet,52,Breakfast,Spring 2025,Multimodal
11-Feb,Grand Slam Breakfast,13,Breakfast,Spring 2025,Multimodal
11-Feb,Add Bacon,33,Breakfast,Spring 2025,Multimodal
11-Feb,Two Eggs,15,Breakfast,Spring 2025,Multimodal
11-Feb,Pancake Single,3,Breakfast,Spring 2025,Multimodal
11-Feb,Trillium Home Fries,2,Breakfast,Spring 2025,Multimodal
11-Feb,2 Slices Toast,3,Breakfast,Spring 2025,Multimodal
11-Feb,Toast,2,Breakfast,Spring 2025,Multimodal
11-Feb,PC Jelly,1,Breakfast,Spring 2025,Multimodal
11-Feb,Burrito Bowl BYO,107,Mexican,Spring 2025,Multimodal
11-Feb,Single Taco,4,Mexican,Spring 2025,Multimodal
11-Feb,Side Guacamole,3,Mexican,Spring 2025,Multimodal
11-Feb,LTO Spicy Chicken Sandwich,35,Grab N Go,Spring 2025,Multimodal
11-Feb,Egg Cheese Bacon Breakfast Sandwich,25,Grab N Go,Spring 2025,Multimodal
11-Feb,LTO Meatball Sub,14,Grab N Go,Spring 2025,Multimodal
11-Feb,Egg Cheese Sausage Breakfast Sandwich,20,Grab N Go,Spring 2025,Multimodal
11-Feb,Salad by the Pound,51,Salad Bar,Spring 2025,Multimodal
11-Feb,Add Extra Protein $3.99,3,Salad Bar,Spring 2025,Multimodal
11-Feb,Soup 12 oz,60,Soup,Spring 2025,Multimodal
11-Feb,8 oz Soup,32,Soup,Spring 2025,Multimodal
12-Feb,Quesadilla Deluxe Trillium,184,Grill,Spring 2025,Multimodal
12-Feb,Grilled Hamburger,101,Grill,Spring 2025,Multimodal
12-Feb,Fried Chicken Tenders,86,Grill,Spring 2025,Multimodal
12-Feb,Burrito Una Mano Trillium BYO,62,Grill,Spring 2025,Multimodal
12-Feb,French Fries,117,Grill,Spring 2025,Multimodal
12-Feb,Grilled Chicken Breast Sandwich,21,Grill,Spring 2025,Multimodal
12-Feb,Sweet Potato Fries,46,Grill,Spring 2025,Multimodal
12-Feb,Quesadilla Cheese,14,Grill,Spring 2025,Multimodal
12-Feb,Seared Salmon Burger,12,Grill,Spring 2025,Multimodal
12-Feb,Trillium Grill Impossible Burger,7,Grill,Spring 2025,Multimodal
12-Feb,Side Potato Tots,18,Grill,Spring 2025,Multimodal
12-Feb,ADD Beef Patty,13,Grill,Spring 2025,Multimodal
12-Feb,ADD Chicken Breast,7,Grill,Spring 2025,Multimodal
12-Feb,Black Bean Burger,3,Grill,Spring 2025,Multimodal
12-Feb,Add Sausage 2 Patty,3,Grill,Spring 2025,Multimodal
12-Feb,ADD Cheese,6,Grill,Spring 2025,Multimodal
12-Feb,Add Egg $.99,2,Grill,Spring 2025,Multimodal
12-Feb,1 Entree + 1 Side,218,Asian,Spring 2025,Multimodal
12-Feb,1 Entree + 2 Side,81,Asian,Spring 2025,Multimodal
12-Feb,Bowl Ramen Chicken,78,Asian,Spring 2025,Multimodal
12-Feb,2 Entrees + 2 Sides,27,Asian,Spring 2025,Multimodal
12-Feb,Bowl Ramen Tofu,11,Asian,Spring 2025,Multimodal
12-Feb,1 Wok Entree,9,Asian,Spring 2025,Multimodal
12-Feb,Side Vegetarian Lo Mein,6,Asian,Spring 2025,Multimodal
12-Feb,Side Vegetarian Fried Rice with,4,Asian,Spring 2025,Multimodal
12-Feb,Bowl Ramen Pork,1,Asian,Spring 2025,Multimodal
12-Feb,Side Vegetables,2,Asian,Spring 2025,Multimodal
12-Feb,Side White or Brown Rice,2,Asian,Spring 2025,Multimodal
12-Feb,Create Your Pasta Bowl MEAT,133,Italian,Spring 2025,Multimodal
12-Feb,Create Your Pasta Bowl VEG,22,Italian,Spring 2025,Multimodal
12-Feb,Pizza Cheese,25,Italian,Spring 2025,Multimodal
12-Feb,Add Extra Meat,39,Italian,Spring 2025,Multimodal
12-Feb,Pizza with Toppings,17,Italian,Spring 2025,Multimodal
12-Feb,Burrito Breakfast,85,Breakfast,Spring 2025,Multimodal
12-Feb,Small French Omelet,62,Breakfast,Spring 2025,Multimodal
12-Feb,Grand Slam Breakfast,13,Breakfast,Spring 2025,Multimodal
12-Feb,Add Bacon,29,Breakfast,Spring 2025,Multimodal
12-Feb,Two Eggs,15,Breakfast,Spring 2025,Multimodal
12-Feb,Pancake Single,4,Breakfast,Spring 2025,Multimodal
12-Feb,Trillium Home Fries,1,Breakfast,Spring 2025,Multimodal
12-Feb,Toast,2,Breakfast,Spring 2025,Multimodal
12-Feb,Burrito Bowl BYO,116,Mexican,Spring 2025,Multimodal
12-Feb,Single Taco,7,Mexican,Spring 2025,Multimodal
12-Feb,Side Guacamole,4,Mexican,Spring 2025,Multimodal
12-Feb,Add Extra Toppings Una Mano,2,Mexican,Spring 2025,Multimodal
12-Feb,LTO Spicy Chicken Sandwich,33,Grab N Go,Spring 2025,Multimodal
12-Feb,Egg Cheese Sausage Breakfast Sandwich,23,Grab N Go,Spring 2025,Multimodal
12-Feb,Egg Cheese Bacon Breakfast Sandwich,20,Grab N Go,Spring 2025,Multimodal
12-Feb,Soup 12 oz,48,Soup,Spring 2025,Multimodal
12-Feb,8 oz Soup,41,Soup,Spring 2025,Multimodal
12-Feb,Salad by the Pound,49,Salad Bar,Spring 2025,Multimodal
12-Feb,Add Extra Protein $3.99,2,Salad Bar,Spring 2025,Multimodal
13-Feb,Quesadilla Deluxe Trillium,190,Grill,Spring 2025,Multimodal
13-Feb,Grilled Hamburger,83,Grill,Spring 2025,Multimodal
13-Feb,Burrito Una Mano Trillium BYO,64,Grill,Spring 2025,Multimodal
13-Feb,Fried Chicken Tenders,76,Grill,Spring 2025,Multimodal
13-Feb,French Fries,123,Grill,Spring 2025,Multimodal
13-Feb,Trillium Grill Impossible Burger,10,Grill,Spring 2025,Multimodal
13-Feb,Grilled Chicken Breast Sandwich,12,Grill,Spring 2025,Multimodal
13-Feb,Seared Salmon Burger,11,Grill,Spring 2025,Multimodal
13-Feb,Quesadilla Cheese,11,Grill,Spring 2025,Multimodal
13-Feb,Sweet Potato Fries,27,Grill,Spring 2025,Multimodal
13-Feb,Side Potato Tots,17,Grill,Spring 2025,Multimodal
13-Feb,ADD Chicken Breast,7,Grill,Spring 2025,Multimodal
13-Feb,Black Bean Burger,3,Grill,Spring 2025,Multimodal
13-Feb,ADD Beef Patty,3,Grill,Spring 2025,Multimodal
13-Feb,Add Egg $.99,7,Grill,Spring 2025,Multimodal
13-Feb,Add Sausage 2 Patty,3,Grill,Spring 2025,Multimodal
13-Feb,ADD Cheese,6,Grill,Spring 2025,Multimodal
13-Feb,1 Entree + 1 Side,185,Asian,Spring 2025,Multimodal
